"store","websites","attribute_set","type","category_ids","sku","has_options","name","manufacturer","url_key","meta_title","meta_description","image","small_image","thumbnail","gift_message_available","options_container","custom_design","url_path","weight","price","cost","minimal_price","model","dimension","description","in_depth","activation_information","meta_keyword","short_description","custom_layout_update","status","tax_class_id","color","visibility","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_automatically","use_config_qty_increments","qty_increments","use_config_enable_qty_increments","enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","processor","memory","hardrive","screensize","computer_manufacturers","gender","shoe_size","shoe_type","shirt_size","country_orgin","finish","room","megapixels","ram_size","cpu_speed","max_resolution","response_time","contrast_ratio","harddrive_speed","sku_type","weight_type","price_type","price_view","shipment_type","special_price","special_from_date"
"admin","base","Shirts T","simple","4","zol_r_lrg","0","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","","zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-r-lrg","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","/z/o/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt.jpg","/z/o/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-1.jpg","/z/o/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-2.jpg","Use config","Block after Info Column","","zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-r-lrg.html","0.4400","13.5000","2.0000","13.5000","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","","# 6.1 oz. 100% preshrunk heavyweight cotton 
# Shoulder-to-shoulder taping
# Double-needle sleeves and bottom hem","","","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","Printed on American Apparel Classic style 5495 California t-shirts.  ","","Enabled","Taxable Goods","Red","Not Visible Individually","687.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","0","simple","","","","","","","","Mens","","","Large","","","","","","","","","","","","","","","","",""
"admin","base","Shirts T","simple","4","zol_g_lrg","0","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","","zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-g-lrg","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","/z/o/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt.jpg","/z/o/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-1.jpg","/z/o/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-2.jpg","Use config","Block after Info Column","","zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-g-lrg.html","0.4400","13.5000","2.0000","13.5000","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","","# 6.1 oz. 100% preshrunk heavyweight cotton 
# Shoulder-to-shoulder taping
# Double-needle sleeves and bottom hem","","","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","Printed on American Apparel Classic style 5495 California t-shirts.  ","","Enabled","Taxable Goods","Green","Not Visible Individually","105.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","0","simple","","","","","","","","Mens","","","Large","","","","","","","","","","","","","","","","",""
"admin","base","Default","simple","25","ac674","0","SLR Camera Tripod","","slr-camera-tripod","","","/s/l/slr-camera-tripod.jpg","/s/l/slr-camera-tripod.jpg","/s/l/slr-camera-tripod.jpg","Use config","Block after Info Column","","slr-camera-tripod.html","42.0000","99.0000","","99.0000","","","Sturdy, lightweight tripods are designed to meet the needs of amateur and professional photographers and videographers.","","","","Sturdy, lightweight tripods are designed to meet the needs of amateur and professional photographers and videographers.","","Enabled","Taxable Goods","","Catalog, Search","162.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","SLR Camera Tripod","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Default","simple","25","ac9003","0","Universal Camera Case","","universal-camera-case","","","/u/n/universal-camera-case.jpg","/u/n/universal-camera-case-1.jpg","/u/n/universal-camera-case-2.jpg","Use config","Block after Info Column","","universal-camera-case.html","","34.0000","","34.0000","","","A stylish digital camera demands stylish protection. This leather carrying case will defend your camera from the dings and scratches of travel and everyday use while looking smart all the time.","","","","A stylish digital camera demands stylish protection. This leather carrying case will defend your camera from the dings and scratches of travel and everyday use while looking smart all the time.","","Enabled","Taxable Goods","","Catalog, Search","398.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Universal Camera Case","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Default","simple","25","ac-66332","0","Universal Camera Charger","","universal-camera-charger","","","/u/n/universal-camera-charger.jpg","/u/n/universal-camera-charger.jpg","/u/n/universal-camera-charger.jpg","Use config","Block after Info Column","","universal-camera-charger.html","5.0000","19.0000","","19.0000","","","Features foldable Flat Pin for Easy Storage/ Slim/ Lightweight Design and Smart Charging LED Indicator.","","","","Features foldable Flat Pin for Easy Storage/ Slim/ Lightweight Design and Smart Charging LED Indicator.","","Enabled","Taxable Goods","","Catalog, Search","377.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Universal Camera Charger","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","configurable","17","ana","1","Anashria Womens Premier Leather Sandal","Anashria","anashria-womens-premier-leather-sandal","Anashria Womens Premier Leather Sandal","Anashria Womens Premier Leather Sandal","/a/n/anashria-womens-premier-leather-sandal.jpg","/a/n/anashria-womens-premier-leather-sandal.jpg","/a/n/anashria-womens-premier-leather-sandal.jpg","Use config","Product Info Column","","anashria-womens-premier-leather-sandal.html","2.0000","41.9500","10.0000","41.9500","B000KJ43SG!","","Smooth kidskin upper in a dress platform wedge t-strap sandal style, with a round open toe, front and ankle adjustable buckles and tonal stitching accents. Ankle buckle features elastic panel. Smooth faux leather lining, cushioning faux leather and fabric topped insole. 1 inch matching leather and fabric wrapped midsole.","<ul>
<ul class=""disc"">
<li>Womens Style <br></li>
<li>Genuine Top Grain Premier Leather <br></li>
<li>Rich Color Tones <br></li>
<li>Straps lined with 2000 lb test nylon <br></li>
<li>Guaranteed for the Life of the Sole - Non-slip sole<br></li>
</ul>","","womens, sandal, leather, anashria, ","Buckle embellished contrasting straps adorn both the heel and canvas covered wedge of this t-strap sandal to make it a truly unique addition to your wardrobe","","Enabled","Taxable Goods","Brown","Catalog, Search","998.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Anashria Womens Premier Leather Sandal","0","configurable","","","","","","","","Womens","","Sandal","","","","","","","","","","","","","","","","","",""
"admin","base","Shirts T","simple","","zol_b_med","0","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","","zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-b-med","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","/z/o/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt.jpg","/z/o/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-1.jpg","/z/o/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-2.jpg","Use config","Block after Info Column","","zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-b-med.html","0.4400","13.5000","2.0000","13.5000","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","","# 6.1 oz. 100% preshrunk heavyweight cotton 
# Shoulder-to-shoulder taping
# Double-needle sleeves and bottom hem","","","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","Printed on American Apparel Classic style 5495 California t-shirts.  ","","Disabled","Taxable Goods","Black","Not Visible Individually","427.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","0","simple","","","","","","","","Mens","","","Medium","","","","","","","","","","","","","","","","",""
"admin","base","Default","simple","32","apevia-black","0","Apevia Black X-Cruiser Case ATX Mid-Tower Case (Default)","","apevia-black-x-cruiser-case-atx-mid-tower-case","","","/a/p/apevia-black-x-cruiser-case-atx-mid-tower-case-default.jpg","/a/p/apevia-black-x-cruiser-case-atx-mid-tower-case-default.jpg","/a/p/apevia-black-x-cruiser-case-atx-mid-tower-case-default.jpg","Use config","Block after Info Column","","apevia-black-x-cruiser-case-atx-mid-tower-case.html","10.0000","150.0000","","","","","This superb, multi-functional Aspire X-Cruiser mid tower case is designed to follow Intel's recommendations to achieve the highest level of thermal performance. This gorgeous case outperforms most of the expensive chassis in the market, boasts an abundance of innovative features, yet carries a very affordable price tag. The Aspire X-Cruiser is fully loaded with everything you could possibly imagine that a great gaming case could have. With a built-in air duct on the side panel to funnel cool air towards the CPU, the fan-less X-Cruiser is specially designed to bring out the best performance in systems based on high-end processors.","","","","This magnificent new case features 2 x 80mm built-in fans with space for 2 optional fans. The Aspire X-Cruiser features front temperature gauge, front fan speed controller and gauge, and front volume controller and gauge. It also features USB2.0, Firewire and audio ports. The superior cooling solution that X-Cruiser delivers can only be found in very few of the expensive chassis in the market.","","Enabled","default","Black","Catalog, Search","703.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Apevia Black X-Cruiser Case ATX Mid-Tower Case (Default)","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Default","simple","32","nzxtlexa","0","NZXT Lexa Silver Aluminum ATX Mid-Tower Case (Default)","","nzxt-lexa-silver-aluminum-atx-mid-tower-case","","","/n/z/nzxt-lexa-silver-aluminum-atx-mid-tower-case-default.jpg","/n/z/nzxt-lexa-silver-aluminum-atx-mid-tower-case-default.jpg","/n/z/nzxt-lexa-silver-aluminum-atx-mid-tower-case-default.jpg","Use config","Block after Info Column","","nzxt-lexa-silver-aluminum-atx-mid-tower-case.html","10.0000","199.9900","","","","","Introducing the next advancement in case design and technology, the Lexa. Designed from ground up to be symmetrical, the Lexa is representative of the modern lifestyle design cues of today. The Lexa's minimalist and classy design fits perfectly under the NZXT Classic Series line.","","","","The Lexa boasts a ridgid, but light weight aluminum chassis. The Lexa's high-air-flow design, while quiet, ensures cooling options for the more ambitious computing enthusiasts. Three thermal probes provide temperature readings to the illuminated LCD display for monitoring your systems core components. The Lexa ships with a rugged carrying strap with protective window cover for easy single-handed transportation.","","Enabled","default","Silver","Catalog, Search","743.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","NZXT Lexa Silver Aluminum ATX Mid-Tower Case (Default)","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","RAM","simple","15,31","2gbdimm","0","Crucial 2GB PC4200 DDR2 533MHz Memory","Crucial","crucial-2gb-pc4200-ddr2-533mhz-memory","","","/c/r/crucial-2gb-pc4200-ddr2-533mhz-memory.jpg","/c/r/crucial-2gb-pc4200-ddr2-533mhz-memory.jpg","/c/r/crucial-2gb-pc4200-ddr2-533mhz-memory.jpg","Use config","Block after Info Column","","crucial-2gb-pc4200-ddr2-533mhz-memory.html","1.0000","199.9900","","","","","Crucial 2GB PC4200 DDR2 533MHz Memory
Crucial Technologies is part of Micron, the largest DRAM manufacturer in the U.S. and one of the largest in the world. Because they actually manufacture memory, they have unparalleled expertise in the upgrade industry. Crucial is the only consumer memory upgrade supplier that is part of a major DRAM manufacturer.

Every single Crucial memory module is tested before it goes out their doors. Crucial chips are individually tested under varying temperatures, voltages, and operational conditions for performance and functionality. ","","","","Crucial 2GB PC4200 DDR2 533MHz Memory
Crucial Technologies is part of Micron, the largest DRAM manufacturer in the U.S. and one of the largest in the world. Because they actually manufacture memory, they have unparalleled expertise in the upgrade industry. Crucial is the only consumer memory upgrade supplier that is part of a major DRAM manufacturer.

Every single Crucial memory module is tested before it goes out their doors. Crucial chips are individually tested under varying temperatures, voltages, and operational conditions for performance and functionality. ","","Enabled","default","","Catalog, Search","769.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Crucial 2GB PC4200 DDR2 533MHz Memory","0","simple","","","","","","","","","","","","","","","","2GB","","","","","","","","","","","",""
"admin","base","RAM","simple","15,31","1gbdimm","0","Crucial 1GB PC4200 DDR2 533MHz Memory","Crucial","crucial-1gb-pc4200-ddr2-533mhz-memory","","","/c/r/crucial-1gb-pc4200-ddr2-533mhz-memory.jpg","/c/r/crucial-1gb-pc4200-ddr2-533mhz-memory.jpg","/c/r/crucial-1gb-pc4200-ddr2-533mhz-memory.jpg","Use config","Block after Info Column","","crucial-1gb-pc4200-ddr2-533mhz-memory.html","1.0000","150.9900","","","","","Crucial 1024MB PC4200 DDR2 533MHz Memory
Crucial Technologies is part of Micron, the largest DRAM manufacturer in the U.S. and one of the largest in the world. Because they actually manufacture memory, they have unparalleled expertise in the upgrade industry. Crucial is the only consumer memory upgrade supplier that is part of a major DRAM manufacturer.

Every single Crucial memory module is tested before it goes out their doors. Crucial chips are individually tested under varying temperatures, voltages, and operational conditions for performance and functionality. ","","","","Crucial 1024MB PC4200 DDR2 533MHz Memory
Crucial Technologies is part of Micron, the largest DRAM manufacturer in the U.S. and one of the largest in the world. Because they actually manufacture memory, they have unparalleled expertise in the upgrade industry. Crucial is the only consumer memory upgrade supplier that is part of a major DRAM manufacturer.

Every single Crucial memory module is tested before it goes out their doors. Crucial chips are individually tested under varying temperatures, voltages, and operational conditions for performance and functionality. ","","Enabled","default","","Catalog, Search","853.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Crucial 1GB PC4200 DDR2 533MHz Memory","0","simple","","","","","","","","","","","","","","","","1GB","","","","","","","","","","","",""
"admin","base","Warranties","virtual","","1yr_p_l","0","One Year Extended Warranty - Parts and Labor","","1-year-extended-warranty-parts-and-labor","1 Year Warranty - Parts and Labor","1 Year Warranty - Parts and Labor","","","","","Block after Info Column","","1-year-extended-warranty-parts-and-labor.html","","150.0000","","","","","1 Year Extended Warranty - Parts and Labor","","","1 Year Warranty - Parts and Labor","1 Year Extended Warranty - Parts and Labor","","Enabled","None","","Not Visible Individually","678.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","One Year Extended Warranty - Parts and Labor","0","virtual","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","RAM","simple","15,31","512dimm","0","Crucial 512MB PC4200 DDR2 533MHz Memory","Crucial","crucial-512mb-pc4200-ddr2-533mhz-memory","","","/c/r/crucial-512mb-pc4200-ddr2-533mhz-memory.jpg","/c/r/crucial-512mb-pc4200-ddr2-533mhz-memory.jpg","/c/r/crucial-512mb-pc4200-ddr2-533mhz-memory.jpg","Use config","Block after Info Column","","crucial-512mb-pc4200-ddr2-533mhz-memory.html","1.0000","99.9900","","","","","Crucial 512MB PC4200 DDR2 533MHz Memory
Crucial Technologies is part of Micron, the largest DRAM manufacturer in the U.S. and one of the largest in the world. Because they actually manufacture memory, they have unparalleled expertise in the upgrade industry. Crucial is the only consumer memory upgrade supplier that is part of a major DRAM manufacturer.

Every single Crucial memory module is tested before it goes out their doors. Crucial chips are individually tested under varying temperatures, voltages, and operational conditions for performance and functionality. ","","","","Crucial 512MB PC4200 DDR2 533MHz Memory
Crucial Technologies is part of Micron, the largest DRAM manufacturer in the U.S. and one of the largest in the world. Because they actually manufacture memory, they have unparalleled expertise in the upgrade industry. Crucial is the only consumer memory upgrade supplier that is part of a major DRAM manufacturer.

Every single Crucial memory module is tested before it goes out their doors. Crucial chips are individually tested under varying temperatures, voltages, and operational conditions for performance and functionality. ","","Enabled","default","","Catalog, Search","133.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Crucial 512MB PC4200 DDR2 533MHz Memory","0","simple","","","","","","","","","","","","","","","","512MB","","","","","","","","","","","",""
"admin","base","Warranties","virtual","","2yr_p_l","0","Two Year Extended Warranty - Parts and Labor","","1-year-extended-warranty-parts-and-labor","2 Year Warranty - Parts and Labor","2 Year Warranty - Parts and Labor","","","","","Block after Info Column","","1-year-extended-warranty-parts-and-labor-144.html","","250.0000","","","","","2 Year Extended Warranty - Parts and Labor","","","2 Year Warranty - Parts and Labor","2 Year Extended Warranty - Parts and Labor","","Enabled","None","","Not Visible Individually","879.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Two Year Extended Warranty - Parts and Labor","0","virtual","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","CPU","simple","33","amdphenom","0","AMD Phenom X4 9850 Black Ed. 2.50GHz Retail","AMD","amd-phenom-x4-9850-black-ed-2-50ghz-retail","","","/a/m/amd-phenom-x4-9850-black-ed-2-50ghz-retail.jpg","/a/m/amd-phenom-x4-9850-black-ed-2-50ghz-retail.jpg","/a/m/amd-phenom-x4-9850-black-ed-2-50ghz-retail.jpg","Use config","Block after Info Column","","amd-phenom-x4-9850-black-ed-2-50ghz-retail.html","1.0000","335.9900","","","","","Overclocker’s dream! Deliver more sophisticated solutions with the leading-edge technology of AMD Phenom™ 9000 Series processor. Built from the ground up for true quad-core performance, AMD Phenom 9000 Series processors incorporate a unified high-speed L3 cache and high-speed DDR2 memory. Speed through complex multitasking, critical business productivity, advanced visual design and modeling and visually stunning digital media and entertainment. Whether it's a single solution or an enterprise system, AMD Phenom processors have the power to perform.","","","","Deliver more sophisticated solutions with the leading-edge technology of AMD Phenom™ 9000 Series processor.","","Enabled","default","","Catalog, Search","539.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","AMD Phenom X4 9850 Black Ed. 2.50GHz Retail","0","simple","","","","","","","","","","","","","","","","","2.5 GHz","","","","","","","","","","",""
"admin","base","Warranties","virtual","","3yr_p_l","0","Three Year Extended Warranty - Parts and Labor","","1-year-extended-warranty-parts-and-labor","3 Year Warranty - Parts and Labor","3 Year Warranty - Parts and Labor","","","","","Block after Info Column","","1-year-extended-warranty-parts-and-labor-146.html","","325.0000","","","","","3 Year Extended Warranty - Parts and Labor","","","3 Year Warranty - Parts and Labor","3 Year Extended Warranty - Parts and Labor","","Enabled","None","","Not Visible Individually","543.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Three Year Extended Warranty - Parts and Labor","0","virtual","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Monitors","simple","30","226bw","0","22"" Syncmaster LCD Monitor","Samsung","22-syncmaster-lcd-monitor","","","/2/2/22-syncmaster-lcd-monitor.jpg","/2/2/22-syncmaster-lcd-monitor.jpg","/2/2/22-syncmaster-lcd-monitor.jpg","Use config","Block after Info Column","","22-syncmaster-lcd-monitor.html","1.0000","399.9900","","","","","The wide, 16:10 format of SAMSUNG's 226BW digital/Analog widescreen LCD monitor gives you plenty of room for all your computer applications and multiple images. DC 3000:1 contrast ratio creates crisp, easy-to-view images and gaming graphics, without ghosting or blurring. Complete with Microsoft® Vista® Premium certification and advanced dual interface for both analog digital video signals, the 226BW monitor is future-ready.","","","","The wide, 16:10 format of SAMSUNG's 226BW digital/Analog widescreen LCD monitor gives you plenty of room for all your computer applications and multiple images. DC 3000:1 contrast ratio creates crisp, easy-to-view images and gaming graphics, without ghosting or blurring. Complete with Microsoft® Vista® Premium certification and advanced dual interface for both analog digital video signals, the 226BW monitor is future-ready.","","Enabled","None","","Catalog, Search","385.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","22"" Syncmaster LCD Monitor","0","simple","","","","","","22""","","","","","","","","","","","","1680 x 1050","2ms","3000:1","","","","","","","",""
"admin","base","CPU","simple","33","amda64","0","AMD A64 X2 3800+ 2.0GHz OEM","AMD","amd-a64-x2-3800-2-0ghz-oem","","","/a/m/amd-a64-x2-3800-2-0ghz-oem.jpg","/a/m/amd-a64-x2-3800-2-0ghz-oem.jpg","/a/m/amd-a64-x2-3800-2-0ghz-oem.jpg","Use config","Block after Info Column","","amd-a64-x2-3800-2-0ghz-oem.html","1.0000","98.9900","","","","","Frustrated by staring at the hourglass icon as soon as you try to work on more than three programs at once, especially when you’re working with digital media? Increase your performance with the AMD Athlon™ 64 X2 dual core processor. Work or play with multiple programs without any stalling or waiting. Dual-core technology is like having two processors, and two working together is better and faster than one working alone. Do more in less time with the AMD Athlon 64 X2 dual-core processor.","","","","AMD Athlon 64 X2 3800+ Processor ADO3800IAA5CZ - 2.0GHz, 2 x 512KB Cache, 1000MHz (2000 MT/s) FSB, Windsor, Dual Core, OEM, Socket AM2, Processor","","Enabled","default","","Catalog, Search","303.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","AMD A64 X2 3800+ 2.0GHz OEM","0","simple","","","","","","","","","","","","","","","","","2.0 GHz","","","","","","","","","","",""
"admin","base","Hard Drive","simple","29","1tb7200","0","Western Digital - 1TB HD - 7200RPM","Western Digital","1tb-7200rpm","","","/w/e/western-digital-1tb-hd-7200rpm.jpg","/w/e/western-digital-1tb-hd-7200rpm.jpg","/w/e/western-digital-1tb-hd-7200rpm.jpg","Use config","Block after Info Column","","1tb-7200rpm.html","1.0000","399.0000","","","","","1 TB - 7200RPM, SATA 3.0Gb/s, 32MB Cache","","","","1 TB - 7200RPM, SATA 3.0Gb/s, 32MB Cache","","Enabled","default","","Catalog, Search","74.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Western Digital - 1TB HD - 7200RPM","0","simple","","","","","1 TB","","","","","","","","","","","","","","","","7200 rpm","","","","","","",""
"admin","base","Hard Drive","simple","29","500gb7200","0","Western Digital 500GB HD - 7200RPM","Western Digital","500gb-7200rpm","","","/w/e/western-digital-500gb-hd-7200rpm.jpg","/w/e/western-digital-500gb-hd-7200rpm.jpg","/w/e/western-digital-500gb-hd-7200rpm.jpg","Use config","Block after Info Column","","500gb-7200rpm.html","1.0000","299.0000","","","","","500GB- 7200RPM, SATA 3.0Gb/s, 32MB Cache","","","","500GB - 7200RPM, SATA 3.0Gb/s, 32MB Cache","","Enabled","default","","Catalog, Search","17.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Western Digital 500GB HD - 7200RPM","0","simple","","","","","500 GB","","","","","","","","","","","","","","","","7200 rpm","","","","","","",""
"admin","base","CPU","simple","33","intelc2d","0","Intel C2D E8400 3.0GHz Retail","Intel","intel-c2d-e8400-3-0ghz-retail","","","/i/n/intel-c2d-e8400-3-0ghz-retail.jpg","/i/n/intel-c2d-e8400-3-0ghz-retail.jpg","/i/n/intel-c2d-e8400-3-0ghz-retail.jpg","Use config","Block after Info Column","","intel-c2d-e8400-3-0ghz-retail.html","1.0000","98.9900","","","","","Intel® Core™2 Duo processor is the new brand name for our next-generation energy-efficient performance desktop and mobile processors. Formerly known by their codenames Conroe and Merom, the Intel® Core™2 processors for desktop and mobile computers are based on the Intel® Core™ microarchitecture, Intel's new industry-leading foundation for all mobile, desktop and server platforms moving forward.","","","","Intel® Core™2 Duo processor is the new brand name for our next-generation energy-efficient performance desktop and mobile processors.","","Enabled","default","","Catalog, Search","846.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Intel C2D E8400 3.0GHz Retail","0","simple","","","","","","","","","","","","","","","","","3.0 GHz","","","","","","","","","","",""
"admin","base","Monitors","simple","30","W2452T-TF","0","24"" Widescreen Flat-Panel LCD Monitor","LG","24-widescreen-flat-panel-lcd-monitor","","","/2/4/24-widescreen-flat-panel-lcd-monitor.jpg","/2/4/24-widescreen-flat-panel-lcd-monitor.jpg","/2/4/24-widescreen-flat-panel-lcd-monitor.jpg","Use config","Block after Info Column","","24-widescreen-flat-panel-lcd-monitor.html","1.0000","699.9900","","","","","With ultrafine 10,000:1 contrast and wide 170° viewing angles, this 24"" widescreen LCD monitor delivers crystal-clear high-definition visuals for gaming and work projects. The DVI-D input lets you connect a DVD player or other digital video device.

Product Features:
    * Ultrafast 5 ms response time
    * Digital Fine 10,000:1 contrast ratio; 400 cd/m² brightness
    * 1920 x 1200 maximum resolution; wide 170° horizontal and vertical viewing angles
","","","","5 ms response time; 10,000:1 contrast ratio; 400 cd/m² brightness; 1920 x 1200 maximum resolution; DVI-D and 15-pin D-sub inputs","","Enabled","default","","Catalog, Search","504.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","24"" Widescreen Flat-Panel LCD Monitor","0","simple","","","","","","24""","","","","","","","","","","","","1920x1200","5ms","10000:1","","","","","","","",""
"admin","base","CPU","simple","33","intelcore2extreme","0","Intel Core 2 Extreme QX9775 3.20GHz Retail","Intel","intel-core-2-extreme-qx9775-3-20ghz-retail","","","/i/n/intel-core-2-extreme-qx9775-3-20ghz-retail.jpg","/i/n/intel-core-2-extreme-qx9775-3-20ghz-retail.jpg","/i/n/intel-core-2-extreme-qx9775-3-20ghz-retail.jpg","Use config","Block after Info Column","","intel-core-2-extreme-qx9775-3-20ghz-retail.html","1.0000","2049.9900","","","","","The new Intel® Core™2 Extreme processor QX9775 with hafnium-infused chip design delivers unrivaled gaming performance1 with four independent processing cores, 12 MB of cache, 1600 MHz Front Side Bus, and clock speeds of 3.2 GHz.The Intel® Core™2 Extreme processor is the world’s first quad core desktop processor, delivering the latest in cutting-edge processor technology and unprecedented performance across a wide range of applications and benchmarks. All Intel Core 2 Extreme processor QX9000 series are based on the industry-leading 45nm manufacturing technology, providing another giant leap forward on the road to multi-core and parallel computing.","","","","Intel Core 2 Extreme QX9775 Processor BX80574QX9775 - 45nm, 3.20GHz, 12MB Cache, 1600MHz FSB, Yorkfield XE, Quad-Core, Retail, Socket 771, Processor","","Enabled","default","","Catalog, Search","549.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Intel Core 2 Extreme QX9775 3.20GHz Retail","0","simple","","","","","","","","","","","","","","","","","3.2 GHz","","","","","","","","","","",""
